活跃度,点赞数,互粉数,出生日期,品牌名,地理位置,checkinCity,checkinGPS,城市级别,评论数,发表日期,搜索引擎,属性,维度,特征情感对,特征词,情感值,正负面,文章类型,粉丝数级别,关注数,性别,id,总互动量,是否主贴,搜索关键词,分词,keywords_nickname,keywords_title,爱好,微博唯一标识,用户名,nickname_seg,包含图片,原文地址,用户标注情感,价格标签,产品ID,产品名,省份,阅读数,具体城市,粉丝数,微博转发层级,转发数,原微博ID,retweetedNickname,retweetedPid,原微博内容,retweetedUid,情感,店名,抓取来源,微博数,特殊结构,标签,任务ID,发布终端,内容,title_seg,标题,踩数,用户标志,是否为水军,认证类型,人工情感值判断
,,,,peiling-亨氏,,,,,,2016/6/1 7:18,,其它,其它,感觉-不一样,感觉,负面,不一样,,,,,1464736710124天猫商城|1bbf4f02fa923dc3c96f94a1f7027cc11c399d85d010b9a1a21924162e2b8cc470475520,0,0,英吉利 米粉,感觉|店里|包装,,英吉利|米粉|婴儿|米粉|婴幼儿|ad|铁锌|小米|米粉|宝宝辅食|营养米粉,,1464736710124天猫商城|1bbf4f02fa923dc3c96f94a1f7027cc11c399d85d010b9a1a21924162e2b8cc4,,,,http://detail.tmall.com/item.htm?id=38375822908,,NONE,5520,婴儿辅食-英吉利-米粉,,,,,,,,,,,,0,英吉利旗舰店,天猫商城,,type$|,未打标签,7047,,感觉和店里买的包装不一样,英吉利米粉婴儿米粉米糊婴幼儿AD钙铁锌小米米粉宝宝辅食营养米粉,英吉利米粉婴儿米粉米糊婴幼儿AD钙铁锌小米米粉宝宝辅食营养米粉,,,,,-1
,,,,peiling-亨氏,,,,,,2016/6/1 7:23,,,,,,,,,,,,1464737031124天猫商城|5a47a7759d9c1776fade5632d640bc01227bd203f1e191fc2570a4273518cc7870475515,0,0,喜宝 米粉,高质量|宝贝|爱吃,,德国|喜宝|hipp|婴幼儿|米粉|原装进口|200|盒装|宝宝|食米,,1464737031124天猫商城|5a47a7759d9c1776fade5632d640bc01227bd203f1e191fc2570a4273518cc78,,,,http://detail.tmall.com/item.htm?id=522666380415,,NONE,5515,婴儿辅食-喜宝-米粉,,,,,,,,,,,,1,hipp喜宝官方旗舰店,天猫商城,,type$|,未打标签,7047,,很高质量，宝贝不爱吃还是,德国喜宝hipp婴幼儿大米粉 原装进口200g盒装 宝宝辅食米糊,德国喜宝hipp婴幼儿大米粉 原装进口200g盒装 宝宝辅食米糊,,,,,-1
,,,,peiling-亨氏,,,,,,2016/6/1 7:26,,,,,,,,,,,,1464737173124一号店|6f86891ead1a11c46fcca22fb66bf537915918dec86b764368e3f412a69d118770475524,0,0,英氏 米粉,宝宝|爱吃|味道|乍得,,英氏|米粉|口味|3盒|婴儿|米粉|宝宝|食米|1段|2段|3段|6个|口味|组合,,1464737173124一号店|6f86891ead1a11c46fcca22fb66bf537915918dec86b764368e3f412a69d1187,,,,http://club.yhd.com/review/36168478.html,,NONE,5524,婴儿辅食-英氏-米粉,,,,,,,,,,,,1,英氏舒比奇母婴专营店,一号店,,,未打标签,7047,,宝宝不是很爱吃，味道不乍得,英氏 健恩米粉全口味3盒组 婴儿米粉粥 宝宝辅食米糊1段2段3段6个月口味组合米糊,英氏 健恩米粉全口味3盒组 婴儿米粉粥 宝宝辅食米糊1段2段3段6个月口味组合米糊,,,,,-1
,,,,peiling-亨氏,,,,,,2016/6/1 7:26,,口感|活动,产品|价格感知,[hidden]-太甜|[hidden]-聚划算买的,[hidden]|[hidden],负面|正面,太甜|聚划算买的,,,,,1464737200124天猫商城|a51bff8ad9977f20a1514cf18fd5d7b7e383c2a11f4bcc3882a05926fd6a25ef70475523,0,0,英氏 小馒头,还好|太甜|孩子|爱吃|聚划算|还可以,,英氏|核桃|小馒头|婴儿|饼干|6个,,1464737200124天猫商城|a51bff8ad9977f20a1514cf18fd5d7b7e383c2a11f4bcc3882a05926fd6a25ef,,,,http://detail.tmall.com/item.htm?id=37363747744,,NONE,5523,婴儿辅食-英氏-饼干,,,,,,,,,,,,1,英氏旗舰店,天猫商城,,type$|,未打标签,7047,,还好，有点太甜了，不过孩子爱吃，聚划算买的，还可以吧。,英氏核桃小馒头 婴儿饼干6个月,英氏核桃小馒头 婴儿饼干6个月,,,,,-1
,,,,peiling-亨氏,,,,,,2016/6/1 7:30,,,,,,,,,,,,1464737400124京东商城|a0120b548c8e44c611fcdce596f12219889d05e06151e949f58b33c6b2bf369f70475505,0,1,亨氏 磨牙棒,一个,,heinz|蔬菜|磨牙棒|2段|36个|适用|64,,1464737400124京东商城|a0120b548c8e44c611fcdce596f12219889d05e06151e949f58b33c6b2bf369f,,,,http://club.jd.com/review/249037-0-1-0.html,,NONE,5505,婴儿辅食-亨氏-磨牙棒,,,,,,,,,,,,-1,亨氏自营旗舰店,京东商城,,,未打标签,7047,,贵就一个字,亨氏 (Heinz) 蔬菜磨牙棒 2段 (6-36个月适用) 64g,亨氏 (Heinz) 蔬菜磨牙棒 2段 (6-36个月适用) 64g,,,,,-1
,,,,peiling-亨氏,,,,,,2016/6/1 7:30,,,,,,,,,,,,1464737408124一号店|2069ea34e25e76858cd2cbf05e25f1d64a2e61cc6d136862529f1914e764f9a470475505,0,0,亨氏 磨牙棒,第一次|无用|一盒|8根|宝宝|几下|手里|唾沫|磨牙棒|软化|满嘴|满身|看牢|啃下|一小块|喉头|费好|吐出来|买了,,heinz|蔬菜|磨牙棒|64|24个,,1464737408124一号店|2069ea34e25e76858cd2cbf05e25f1d64a2e61cc6d136862529f1914e764f9a4,,,,http://club.yhd.com/review/10586367.html,,NONE,5505,婴儿辅食-亨氏-磨牙棒,,,,,,,,,,,,-1,1号店自营,一号店,,,未打标签,7047,,第一次买，贵且无用，一盒只有8根，宝宝啃几下扔了，再塞她手里，唾沫把磨牙棒软化后弄满嘴满身都是，没看牢啃下了一小块，卡喉头狂呕奶，费好大劲才让她吐出来。不会再买了。,Heinz/亨氏 蔬菜磨牙棒64g/盒（6-24个月） X 2,Heinz/亨氏 蔬菜磨牙棒64g/盒（6-24个月） X 2,,,,,-1
,,,,peiling-亨氏,,,,,,2016/6/1 7:30,,适应性,产品,宝宝-喜欢,宝宝,正面,喜欢,,,,,1464737417124天猫商城|a5fe5866bc4a893e2aaa303e71fc0bf869b9022614a2fb7fc962adc4529c494570475506,0,0,亨氏 果泥,宝宝|喜欢,,heinz|乐维滋|果汁|口味|24袋|婴儿辅食|宝宝|零食,,1464737417124天猫商城|a5fe5866bc4a893e2aaa303e71fc0bf869b9022614a2fb7fc962adc4529c4945,,,,http://detail.tmall.com/item.htm?id=40921563240,,NONE,5506,婴儿辅食-亨氏-泥类,,,,,,,,,,,,1,亨氏官方旗舰店,天猫商城,,type$|,未打标签,7047,,宝宝喜欢 偏甜,Heinz/亨氏乐维滋果汁泥8口味24袋 亨氏果泥婴儿辅食宝宝零食,Heinz/亨氏乐维滋果汁泥8口味24袋 亨氏果泥婴儿辅食宝宝零食,,,,,-1
,,,,peiling-亨氏,,,,,,2016/6/1 7:31,,适应性|口感,产品|产品,宝宝-喜欢|[hidden]-太甜,宝宝|[hidden],正面|负面,喜欢|太甜,,,,,1464737460124京东商城|f9505dd20097675ef49e1640b5c0d9d7d3d7520ed9a76563480d6a7e2f44c2f470475512,0,1,嘉宝 米粉,宝宝|喜欢吃|觉得|太甜,,嘉宝|gerber|婴幼儿|辅食|苹果|香蕉|米粉|227|6个|美国进口,,1464737460124京东商城|f9505dd20097675ef49e1640b5c0d9d7d3d7520ed9a76563480d6a7e2f44c2f4,,,,http://club.jd.com/review/2004179-0-1-0.html,,NONE,5512,婴儿辅食-嘉宝-米粉,,,,,,,,,,,,1,,京东商城,,,未打标签,7047,,宝宝喜欢吃，只是我们觉得有点太甜了,嘉宝(GERBER) 婴幼儿辅食 苹果香蕉米粉 227g 6个月以上 美国进口,嘉宝(GERBER) 婴幼儿辅食 苹果香蕉米粉 227g 6个月以上 美国进口,,,,,-1
,,,,peiling-亨氏,,,,,,2016/6/1 7:38,,,,,,,,,,,,1464737880124京东商城|f7b7b0a4ae0ddedac00da74b87faa09e4f04a3256ed961b352f47f9dd8106c9c70475515,0,1,喜宝 米粉,价高,,喜宝|hipp|喜宝|婴幼儿|南瓜|米粉|6个|250|盒装|宝宝|食米,,1464737880124京东商城|f7b7b0a4ae0ddedac00da74b87faa09e4f04a3256ed961b352f47f9dd8106c9c,,,,http://club.jd.com/review/2568273-0-1-0.html,,NONE,5515,婴儿辅食-喜宝-米粉,,,,,,,,,,,,-1,喜宝京东自营专区,京东商城,,,未打标签,7047,,量少价高,喜宝 HiPP 喜宝婴幼儿南瓜奶米粉（6个月以上）250g盒装宝宝辅食米糊,喜宝 HiPP 喜宝婴幼儿南瓜奶米粉（6个月以上）250g盒装宝宝辅食米糊,,,,,-1
,,,,peiling-亨氏,,,,,,2016/6/1 7:40,,包装,渠道,盖子-很脏,盖子,负面,很脏,,,,,1464738000124京东商城|767467a5941d44a7a4e4e43a5cb9c95fe4b947ac1d6c776a8d69498f358636fc70475516,0,1,喜宝 果泥,宝宝|爱吃|密封|包装|盖子|很脏,,喜宝|hipp|有机|苹果|草莓|4个|宝宝|190|德国进口,,1464738000124京东商城|767467a5941d44a7a4e4e43a5cb9c95fe4b947ac1d6c776a8d69498f358636fc,,,,http://club.jd.com/review/1945806-0-1-0.html,,NONE,5516,婴儿辅食-喜宝-泥类,,,,,,,,,,,,-1,,京东商城,,,未打标签,7047,,宝宝们爱吃，就是没有密封包装，盖子很脏,喜宝HIPP 有机苹果草莓果泥 4个月以上宝宝 190g 德国进口,喜宝HIPP 有机苹果草莓果泥 4个月以上宝宝 190g 德国进口,,,,,-1
,,,,peiling-亨氏,,,,,,2016/6/1 7:40,,,,,,,,,,,,1464738000124京东商城|86c0fdb799e6e2aa9af1af734790ac7c45cdfb813d30f0c026c3ffc719a5e6aa70475515,0,1,喜宝 米粉,价高|不知道|bb|喜不喜欢,,喜宝|hipp|有机|婴幼儿|米粉|6个|200|盒装|宝宝|食米,,1464738000124京东商城|86c0fdb799e6e2aa9af1af734790ac7c45cdfb813d30f0c026c3ffc719a5e6aa,,,,http://club.jd.com/review/2194362-0-1-0.html,,NONE,5515,婴儿辅食-喜宝-米粉,,,,,,,,,,,,0,喜宝京东自营专区,京东商城,,,未打标签,7047,,量少价高，不知道BB喜不喜欢,喜宝 HiPP 有机婴幼儿大米粉（6个月以上）200g盒装宝宝辅食米糊,喜宝 HiPP 有机婴幼儿大米粉（6个月以上）200g盒装宝宝辅食米糊,,,,,-1
,,,,peiling-亨氏,,,,,,2016/6/1 7:42,,质量,产品,米粉-越来越贵,米粉,负面,越来越贵,,,,,1464738120124淘宝网|42f909fde8ea52470240f95c66ab5aff2d6b9e8b60c1db8f61030564b381a44f70475504,0,0,亨氏 米粉,米粉|越来越|超市|35一盒,,胡萝卜|淮山|薏米|强化|铁锌|米粉|400|组合|宝宝辅食|组合,,1464738120124淘宝网|42f909fde8ea52470240f95c66ab5aff2d6b9e8b60c1db8f61030564b381a44f,,,,http://item.taobao.com/item.htm?id=44676093888,,EXPENSIVE,5504,婴儿辅食-亨氏-米粉,,,,,,,,,,,,-1,朵朵云,淘宝网,,,未打标签,7047,,米粉是越来越贵了，超市也就35一盒了,亨氏米糊 胡萝卜+淮山薏米+强化铁锌钙米粉400g组合 宝宝辅食组合,亨氏米糊 胡萝卜+淮山薏米+强化铁锌钙米粉400g组合 宝宝辅食组合,,,,,-1
,,,,peiling-亨氏,,,,,,2016/6/1 7:48,,适应性|口感,产品|产品,宝宝-不喜欢|口味-不喜欢,宝宝|口味,负面|负面,不喜欢|不喜欢,,,,,1464738480124京东商城|2e12960649268f1f9b229615bbae8cd052890f5bbb70ef9ece68b735446397d070475506,0,1,亨氏 菜泥,宝宝|喜欢|口味|觉得,,heinz|混合|蔬菜|1段|辅食添加|初期|36个|适用|113,,1464738480124京东商城|2e12960649268f1f9b229615bbae8cd052890f5bbb70ef9ece68b735446397d0,,,,http://club.jd.com/review/956629-0-1-0.html,,NONE,5506,婴儿辅食-亨氏-泥类,,,,,,,,,,,,-1,亨氏自营旗舰店,京东商城,,,未打标签,7047,,宝宝不喜欢这个口味，我也觉得是|,亨氏 (Heinz) 混合蔬菜泥 1段 (辅食添加初期-36个月适用) 113g,亨氏 (Heinz) 混合蔬菜泥 1段 (辅食添加初期-36个月适用) 113g,,,,,-1
,,,,peiling-亨氏,,,,,,2016/6/1 7:51,,,,,,,,,,,,1464738660124京东商城|c6974d105526012ef23bf45368b925e047d4ea43783fd8a0d7ac91c2a22ec59e70475504,0,1,亨氏 米粉,不用说|最贵|宝宝|最爱|吃的,,heinz|健儿|益生元|混合|水果|配方|营养米粉|450|辅食添加|初期|36个,,1464738660124京东商城|c6974d105526012ef23bf45368b925e047d4ea43783fd8a0d7ac91c2a22ec59e,,,,http://club.jd.com/review/1595751-0-1-0.html,,NONE,5504,婴儿辅食-亨氏-米粉,,,,,,,,,,,,0,,京东商城,,,未打标签,7047,,不用说，最贵的就是宝宝最爱吃的！,亨氏 (Heinz) 超金健儿优益生元混合水果配方营养米粉450g（辅食添加初期－36个月）,亨氏 (Heinz) 超金健儿优益生元混合水果配方营养米粉450g（辅食添加初期－36个月）,,,,,-1
,,,,peiling-亨氏,,,,,,2016/6/1 7:55,,包装|包装,渠道|渠道,罐子-多|罐子-比较好,罐子|罐子,正面|正面,多|比较好,,,,,1464738900124京东商城|2107b8b6a38721b3dabba707f3c9b04d015684d66452d98c44ef565b6be731a770475512,0,1,嘉宝 米粉,稍微|一半|罐子|比较,,嘉宝|gerber|婴幼儿|米粉|宝宝辅食|铁锌|营养|麦粉|一段|辅食添加|初期|200|罐装,,1464738900124京东商城|2107b8b6a38721b3dabba707f3c9b04d015684d66452d98c44ef565b6be731a7,,,,http://club.jd.com/review/1140667-0-1-0.html,,EXPENSIVE,5512,婴儿辅食-嘉宝-米粉,,,,,,,,,,,,-1,嘉宝（Gerber）京东自营专区,京东商城,,,未打标签,7047,,稍微贵了点。量也就亨氏的一半，多了个罐子比较好,嘉宝(Gerber ) 婴幼儿米粉 宝宝辅食 钙铁锌营养麦粉一段(辅食添加初期) 200g罐装,嘉宝(Gerber ) 婴幼儿米粉 宝宝辅食 钙铁锌营养麦粉一段(辅食添加初期) 200g罐装,,,,,-1
,,,,peiling-亨氏,,,,,,2016/6/1 8:07,,,,,,,,,,,,1464739620124京东商城|f220670aff2a87ecc295bd360f1332b72a62f1890f71faabf4cc4d12d65d6d3670475512,0,1,嘉宝 米粉,米粉|6个|3个|鼓包|退换|鼓包|小孩|这次|米粉|问题|是不是|鼓包|变质|米粉|直接|包装|继续|小孩|受不了|京东|永远|再见|tm,,嘉宝|gerber|婴幼儿|米粉|宝宝辅食|混合|蔬菜|营养米粉|三段|8个|36个|适用|225,,1464739620124京东商城|f220670aff2a87ecc295bd360f1332b72a62f1890f71faabf4cc4d12d65d6d36,,,,http://club.jd.com/review/1240027-0-1-0.html,,NONE,5512,婴儿辅食-嘉宝-米粉,,,,,,,,,,,,-1,嘉宝（Gerber）京东自营专区,京东商城,,,未打标签,7047,,买的米粉6个有3个鼓包了，然后退换了不鼓包的，结果小孩吃了这次的米粉老吐，是啥问题？？？？？是不是你们把鼓包的变质米粉直接给换了下包装继续卖？然后小孩吃了受不了吐，京东要永远再见了，转tm,嘉宝(Gerber ) 婴幼儿米粉 宝宝辅食 混合蔬菜营养米粉三段(8个月至36个月适用) 225g,嘉宝(Gerber ) 婴幼儿米粉 宝宝辅食 混合蔬菜营养米粉三段(8个月至36个月适用) 225g,,,,,-1
,,,,peiling-亨氏,,,,,,2016/6/1 8:09,,,,,,,,,,,,1464739740124京东商城|81daf6e911a34d5ec76eab96d18823d301b14318876dae8af8af63380d9c3c9b70475506,0,1,亨氏 肉泥,单买|孩子|不愿意,,heinz|胡萝卜|鳕鱼|113,,1464739740124京东商城|81daf6e911a34d5ec76eab96d18823d301b14318876dae8af8af63380d9c3c9b,,,,http://club.jd.com/review/956631-0-1-0.html,,NONE,5506,婴儿辅食-亨氏-泥类,,,,,,,,,,,,-1,亨氏自营旗舰店,京东商城,,,未打标签,7047,,凑单买的，孩子不愿意吃,亨氏 (Heinz) 胡萝卜鳕鱼泥113g,亨氏 (Heinz) 胡萝卜鳕鱼泥113g,,,,,-1
,,,,peiling-亨氏,,,,,,2016/6/1 8:09,,适应性,产品,孩子-不喜欢,孩子,负面,不喜欢,,,,,1464739740124京东商城|ed233dccf2895cf07388a3c90d7a7654e6cd7fd47c3991b7115a3a658c3a15e270475506,0,1,亨氏 肉泥,孩子|喜欢吃,,heinz|胡萝卜|鳕鱼|113,,1464739740124京东商城|ed233dccf2895cf07388a3c90d7a7654e6cd7fd47c3991b7115a3a658c3a15e2,,,,http://club.jd.com/review/956631-0-1-0.html,,NONE,5506,婴儿辅食-亨氏-泥类,,,,,,,,,,,,0,亨氏自营旗舰店,京东商城,,,未打标签,7047,,孩子不喜欢吃,亨氏 (Heinz) 胡萝卜鳕鱼泥113g,亨氏 (Heinz) 胡萝卜鳕鱼泥113g,,,,,-1
,,,,peiling-亨氏,,,,,,2016/6/1 8:33,,质量,产品,[hidden]-不太放心,[hidden],负面,不太放心,,,,,1464741180124京东商城|7dc76be6e014829c426b6544091189e857ff2f64741080b9b8b792db746f1e1b70475512,0,1,嘉宝 米粉,优惠|米粉|大品牌|可惜|国产|放心,,嘉宝|gerber|婴幼儿|米粉|宝宝辅食|番茄牛肉|营养米粉|三段|8个|36个|适用|225|罐装,,1464741180124京东商城|7dc76be6e014829c426b6544091189e857ff2f64741080b9b8b792db746f1e1b,,,,http://club.jd.com/review/255803-0-1-0.html,,NONE,5512,婴儿辅食-嘉宝-米粉,,,,,,,,,,,,0,嘉宝（Gerber）京东自营专区,京东商城,,,未打标签,7047,,绝对优惠的米粉，大品牌，可惜是国产，不太放心,嘉宝(Gerber ) 婴幼儿米粉 宝宝辅食 番茄牛肉营养米粉三段(8个月至36个月适用) 225g罐装,嘉宝(Gerber ) 婴幼儿米粉 宝宝辅食 番茄牛肉营养米粉三段(8个月至36个月适用) 225g罐装,,,,,-1
,,,,peiling-亨氏,,,,,,2016/6/1 8:38,,口感,产品,味道-还可以,味道,正面,还可以,,,,,1464741480124京东商城|c5d9c55e08b29b236cab6f569f5797aeadb8ab3fff66e27aecf365fbc9ca028a70475516,0,1,喜宝 果泥,味道|还可以|保质期|相对,,喜宝|hipp|有机|香蕉|樱桃|6个|宝宝|190|德国进口,,1464741480124京东商城|c5d9c55e08b29b236cab6f569f5797aeadb8ab3fff66e27aecf365fbc9ca028a,,,,http://club.jd.com/review/2257696-0-1-0.html,,NONE,5516,婴儿辅食-喜宝-泥类,,,,,,,,,,,,1,,京东商城,,,未打标签,7047,,味道还可以 离保质期相对较近,喜宝HIPP 有机香蕉樱桃果泥 6个月以上宝宝 190g 德国进口,喜宝HIPP 有机香蕉樱桃果泥 6个月以上宝宝 190g 德国进口,,,,,-1
,,,,peiling-亨氏,,,,,,2016/6/1 8:44,,,,,,,,,,,,1464741856124苏宁|2e25df0e2cd61122d222b1b5ca86182566a82f5290ed8ced40713d8a799247bc70475506,0,0,亨氏 果泥,日期,,混合|水果|113,,1464741856124苏宁|2e25df0e2cd61122d222b1b5ca86182566a82f5290ed8ced40713d8a799247bc,,,,http://product.suning.com/103630602.html,,NONE,5506,婴儿辅食-亨氏-泥类,,,,,,,,,,,,0,苏宁自营,苏宁,,,未打标签,7047,,除了日期不是很新，其它都可以,亨氏混合水果泥113g/瓶,亨氏混合水果泥113g/瓶,,,,,-1
,,,,peiling-亨氏,,,,,,2016/6/1 8:44,,,,,,,,,,,,1464741874124苏宁|0a8188b16b0970a27912ef9b956e09c045bc676ae021053e425eec44a4e95a3670475506,0,0,亨氏 菜泥,日期,,混合|蔬菜|113,,1464741874124苏宁|0a8188b16b0970a27912ef9b956e09c045bc676ae021053e425eec44a4e95a36,,,,http://product.suning.com/103632980.html,,NONE,5506,婴儿辅食-亨氏-泥类,,,,,,,,,,,,1,苏宁自营,苏宁,,,未打标签,7047,,日期不是很新，其它都可以,亨氏混合蔬菜泥113g/瓶,亨氏混合蔬菜泥113g/瓶,,,,,-1
,,,,peiling-亨氏,,,,,,2016/6/1 8:54,,口感|口感,产品|产品,味道-有点腥|[hidden]-有点腥,味道|[hidden],负面|负面,有点腥|有点腥,,,,,1464742440124京东商城|bec1fb8adeb9dd4e3e0598f1e5985ea40eb8b891d238e7d3a3bc925b63fe846370475506,0,1,亨氏 肉泥,鳕鱼|含量|比较|味道|玉米|味道|比较|重点,,heinz|胡萝卜|鳕鱼|113,,1464742440124京东商城|bec1fb8adeb9dd4e3e0598f1e5985ea40eb8b891d238e7d3a3bc925b63fe8463,,,,http://club.jd.com/review/956631-0-1-0.html,,NONE,5506,婴儿辅食-亨氏-泥类,,,,,,,,,,,,0,亨氏自营旗舰店,京东商城,,,未打标签,7047,,鳕鱼含量比较少。味道有点腥，玉米的味道比较重点。,亨氏 (Heinz) 胡萝卜鳕鱼泥113g,亨氏 (Heinz) 胡萝卜鳕鱼泥113g,,,,,-1
,,,,peiling-亨氏,,,,,,2016/6/1 8:56,,适应性,产品,宝宝-不喜欢,宝宝,负面,不喜欢,,,,,1464742611124天猫商城|4749691a56490453b23ba1e50edc0cbf6f744f336d6a42df85486fb23fbdda0d70475509,0,0,方广 面条,宝宝|喜欢吃|可惜,,婴儿辅食|面条|宝宝|婴儿|面条|辅食|面条|4种|口味|盒装|套餐,,1464742611124天猫商城|4749691a56490453b23ba1e50edc0cbf6f744f336d6a42df85486fb23fbdda0d,,,,http://detail.tmall.com/item.htm?id=35516089187,,NONE,5509,婴儿辅食-方广-面类,,,,,,,,,,,,-1,方广官方旗舰店,天猫商城,,type$|,未打标签,7047,,宝宝不喜欢吃，可惜了,婴儿辅食/方广面条宝宝婴儿面条辅食面条4种口味盒装套餐,婴儿辅食/方广面条宝宝婴儿面条辅食面条4种口味盒装套餐,,,,,-1
,,,,peiling-亨氏,,,,,,2016/6/1 8:57,,,,,,,,,,,,1464742620124京东商城|1f8a7d4f6807de93c3f367f8983d639da2eba8d407eec81dec41da43f9bba69a70475509,0,1,方广 面条,一点点,,方广|宝宝辅食|ad|钙蛋白|营养|面条|6个|适用|300,,1464742620124京东商城|1f8a7d4f6807de93c3f367f8983d639da2eba8d407eec81dec41da43f9bba69a,,,,http://club.jd.com/review/425691-0-1-0.html,,NONE,5509,婴儿辅食-方广-面类,,,,,,,,,,,,-1,方广京东自营旗舰店,京东商城,,,未打标签,7047,,这么贵，那么一点点，心塞,方广 宝宝辅食 AD钙蛋白营养面条(6个月以上适用)300g,方广 宝宝辅食 AD钙蛋白营养面条(6个月以上适用)300g,,,,,-1
,,,,peiling-亨氏,,,,,,2016/6/1 8:57,,,,,,,,,,,,1464742620124京东商城|98219c8de241ef7a8bf7f3f50c4dee31e61fd372285dbe2c53cd9c342c45595a70475508,0,1,方广 米粉,可惜|真不错,,方广|宝宝辅食|超值|dha|aa|胡萝卜|营养米粉|18个|宝宝|适用|400|16|小袋|分装,,1464742620124京东商城|98219c8de241ef7a8bf7f3f50c4dee31e61fd372285dbe2c53cd9c342c45595a,,,,http://club.jd.com/review/1357118-0-1-0.html,,NONE,5508,婴儿辅食-方广-米粉,,,,,,,,,,,,1,方广京东自营旗舰店,京东商城,,,未打标签,7047,,可惜有糖，不然还真不错,方广 宝宝辅食 超值装 DHA+AA胡萝卜营养米粉（6-18个月宝宝适用） 400g（16小袋分装）,方广 宝宝辅食 超值装 DHA+AA胡萝卜营养米粉（6-18个月宝宝适用） 400g（16小袋分装）,,,,,-1
,,,,peiling-亨氏,,,,,,2016/6/1 8:58,,,,,,,,,,,,1464742680124淘宝网|b6401f719cb5c26c7f067168435a6171cfce9b806e380351e4b697974b6cd93570475505,0,0,亨氏 磨牙棒,感觉|实用|真的|超级|我自己|咬不动|磨牙|口水|融化|hellip,,heinz|婴儿|香橙|磨牙棒|64|宝宝辅食|磨牙|饼干|婴幼儿,,1464742680124淘宝网|b6401f719cb5c26c7f067168435a6171cfce9b806e380351e4b697974b6cd935,,,,http://item.taobao.com/item.htm?id=16146303639,,NONE,5505,婴儿辅食-亨氏-磨牙棒,,,,,,,,,,,,1,朵朵云,淘宝网,,,未打标签,7047,,感觉不实用~真的超级硬，我自己都咬不动，给娃磨牙，口水把饼融化掉抹得到处都是&hellip;,Heinz/亨氏婴儿香橙磨牙棒64g 宝宝辅食磨牙饼干 婴幼儿萌牙,Heinz/亨氏婴儿香橙磨牙棒64g 宝宝辅食磨牙饼干 婴幼儿萌牙,,,,,-1
,,,,peiling-亨氏,,,,,,2016/6/1 9:00,,口感|适应性,产品|产品,味道-不错|宝宝-不喜欢,味道|宝宝,正面|负面,不错|不喜欢,,,,,1464742800124淘宝网|5d900a47f1a2062ed5545679bfaa1ddefba5352befd70b4dc3543fe7b543447070475516,0,0,喜宝 肉泥,味道|不错|宝宝|喜欢吃|胡萝卜,,德国|喜宝|8个|宝宝辅食|hipp|有机|胡萝卜|土豆牛肉|铁锌|220,,1464742800124淘宝网|5d900a47f1a2062ed5545679bfaa1ddefba5352befd70b4dc3543fe7b5434470,,,,http://item.taobao.com/item.htm?id=39146528998,,NONE,5516,婴儿辅食-喜宝-泥类,,,,,,,,,,,,1,lostcotton,淘宝网,,,未打标签,7047,,味道不错，没有盐，就是宝宝不喜欢吃胡萝卜,德国喜宝8个月宝宝辅食泥Hipp有机胡萝卜土豆牛肉泥补铁锌 220g,德国喜宝8个月宝宝辅食泥Hipp有机胡萝卜土豆牛肉泥补铁锌 220g,,,,,-1
